x,y,y_xg,y_exp,y_ma
3.3513889,3.610981150792213,2.645804817624992,10.17076428985907,3.852981150792766
3.3520833,2.3009811507909035,2.4434636514696018,10.105166458468402,3.372981150792475
3.3527778,1.9109811507914856,2.2279536441582297,10.027124605391627,2.9349811507920096
3.3534722,1.3309811507933773,2.0011348360638355,9.945963170845626,2.5669811507919804
3.3541667,1.7309811507911945,1.7656182746989748,9.859813350645105,2.1769811507918346
3.3548611,1.5809811507933773,1.5326496380295054,9.778525028646566,1.7709811507920676
3.3555556,0.8509811507938139,1.29723386344235,9.696549589868035,1.4809811507926498
3.35625,-0.009018849206768209,1.061588667854822,9.608093905477292,1.096981150792999
3.3569444,-0.7990188492076413,0.8269671862892073,9.511922777930451,0.6709811507927952
3.3576389,-1.4790188492079324,0.5840716054690281,9.40881336165907,0.028981150792969857
3.3583333,-1.1490188492061861,0.33339336288751165,9.2999350395504,-0.5170188492069429
3.3590278,-0.5990188492069137,0.07507032670043369,9.195445500662835,-0.8070188492070883
3.3597222,-1.3290188492064772,-0.1649893880089048,9.097500857164137,-1.07101884920703
3.3604167,-1.6390188492077868,-0.4139185430603323,8.993235660100432,-1.2390188492070593
3.3611111,-2.2990188492076413,-0.6740896184203087,8.88691311500735,-1.403018849207001
3.3618056,-2.249018849208369,-0.9263979851792884,8.7750537953652,-1.6230188492074376
3.3625,-1.789018849209242,-1.176283507712089,8.664813068919463,-1.8610188492079032
3.3631944,-1.5590188492060406,-1.4216781928116209,8.560274749738175,-1.907018849207816
3.3638889,-1.3290188492064772,-1.674039370676978,8.459081813748734,-1.845018849207554
3.3645833,-1.92901884920866,-1.903878403123884,8.361200807119182,-1.7710188492077577
3.3652778,-2.6890188492070592,-2.115652687348355,8.258298610555904,-1.8590188492074957
3.3659722,-4.0190188492088055,-2.3090355693258537,8.148825435958276,-2.3050188492074084
3.3666667,-3.609018849208951,-2.4906944730803073,8.027146993106605,-2.7150188492079907
3.3673611,-3.3690188492073503,-2.6492590479843625,7.91078533468345,-3.123018849208165
3.3680556,-2.6190188492073503,-2.8093362401696025,7.7979872928445415,-3.261018849207903
3.36875,-3.219018849205895,-2.958951386150215,7.693817231424023,-3.3670188492076703
3.3694444,-3.5990188492069137,-3.0981019225630413,7.584688870617724,-3.2830188492072923
3.3701389,-3.7690188492088055,-3.2508926093986985,7.472851793419477,-3.315018849207263
3.3708333,-3.999018849208369,-3.387710485361051,7.360433086993194,-3.4410188492074667
3.3715278,-3.859018849208951,-3.5244166802524015,7.246838567631179,-3.6890188492077867
3.3722222,-3.92901884920866,-3.664152886882747,7.135779993462777,-3.83101884920834
3.3729167,-3.7690188492088055,-3.7999450971717335,7.025132005036063,-3.865018849208718
3.3736111,-3.259018849206768,-3.943520755708455,6.917190496493615,-3.7630188492083105
3.3743056,-3.3090188492060406,-4.091260277233371,6.81542840303661,-3.6250188492078452
3.375,-3.219018849205895,-4.224323816597031,6.714183930514183,-3.497018849207234
3.3756944,-4.079018849206477,-4.3716999522688065,6.614851902716982,-3.5270188492067973
3.3763889,-4.6990188492090965,-4.499358436563828,6.507913195197747,-3.7130188492068554
3.3770833,-5.219018849205895,-4.614166577572082,6.3958438747536785,-4.105018849206681
3.3777778,-4.299018849207641,-4.702841843156861,6.279695247514083,-4.303018849207001
3.3784722,-5.939018849207059,-4.765443569348875,6.1739081065468655,-4.847018849207234
3.3791667,-5.219018849205895,-4.821269015971216,6.052778836989327,-5.075018849207117
3.3798611,-4.67901884920866,-4.87354569024057,5.9400608601273746,-5.0710188492070305
3.3805556,-4.279018849207205,-4.926656069239652,5.833870063034015,-4.883018849207292
3.38125,-4.039018849209242,-4.971585503930658,5.732741173911602,-4.831018849207612
3.3819444,-3.9790188492079324,-5.010754624726221,5.635023573680393,-4.439018849207787
3.3826389,-3.9190188492066227,-5.024440711781542,5.538883149451509,-4.1790188492079325
3.3833333,-3.719018849205895,-5.051506563997833,5.444304129464928,-3.9870188492073795
3.3840278,-4.009018849206768,-5.091943063958507,5.35267089967822,-3.933018849207292
3.3847222,-4.959018849207496,-5.137290122936224,5.25905400218937,-4.117018849206943
3.3854167,-5.859018849208951,-5.185842288832427,5.156873273675402,-4.493018849207147
3.3861111,-6.249018849208369,-5.225497370845466,5.046714352446559,-4.959018849207496
3.3868056,-7.9490188492090965,-5.253270157832897,4.93375702043001,-5.805018849208136
3.3875,-7.36901884920735,-5.298480309916064,4.804929261733618,-6.477018849208252
3.3881944,-6.909018849208223,-5.349997762632203,4.683189780624208,-6.867018849208398
3.3888889,-6.599018849206914,-5.406266816722077,4.567267694325884,-7.015018849207991
3.3895833,-6.319018849208078,-5.450772102202083,4.455604828890556,-7.029018849207932
3.3902778,-6.279018849207205,-5.489035860616773,4.34785859210957,-6.695018849207554
3.3909722,-6.419018849206623,-5.532764476196769,4.2415898176964015,-6.505018849207408
3.3916667,-6.219018849205895,-5.600276994438845,4.134983731027371,-6.367018849206943
3.3923611,-5.839018849208514,-5.650033649716011,4.031443705225039,-6.215018849207263
3.3930556,-6.139018849207787,-5.713150903188955,3.932739079680703,-6.179018849207205
3.39375,-6.259018849206768,-5.7496970626592505,3.8320215003918183,-6.175018849207118
3.3944444,-6.079018849206477,-5.769835950334425,3.731111096895832,-6.107018849207089
3.3951389,-5.459018849207496,-5.796335561460544,3.633009797434809,-5.955018849207408
3.3958333,-4.829018849206477,-5.856849166219095,3.5420895109683856,-5.753018849207001
3.3965278,-4.959018849207496,-5.957412057459661,3.458378427366637,-5.517018849206943
3.3972222,-5.299018849207641,-6.055444035414733,3.3742044546008954,-5.325018849207117
3.3979167,-4.639018849207787,-6.1328590293413345,3.28747222156281,-5.03701884920738
3.3986111,-4.399018849206186,-6.179008420979497,3.208207310855104,-4.825018849207117
3.3993056,-4.849018849206914,-6.207034165301482,3.132135049254491,-4.829018849207205
3.4,-4.859018849208951,-6.265732326379723,3.052323510269877,-4.8090188492074954
3.4006944,-5.5190188492088055,-6.3417853006091605,2.973210086675089,-4.853018849207729
3.4013889,-5.939018849207059,-6.460571985102872,2.8882877973162495,-5.113018849207583
3.4020833,-5.589018849208514,-6.576347591789755,2.8000147308510166,-5.351018849208049
3.4027778,-5.499018849208369,-6.700203268619579,2.716124395050421,-5.48101884920834
3.4034722,-6.419018849206623,-6.811564851379795,2.633972962607833,-5.793018849207874
3.4041667,-6.7690188492088055,-6.933379741606663,2.5434430444896883,-6.043018849207874
3.4048611,-6.4490188492090965,-7.0580120300782045,2.4503184255527035,-6.145018849208282
3.4055556,-6.209018849207496,-7.177300463775941,2.3613250528050855,-6.269018849208078
3.40625,-6.309018849206041,-7.273982860170932,2.27562161378496,-6.431018849207613
3.4069444,-6.589018849208514,-7.366525454236174,2.1897752091550498,-6.465018849207991
3.4076389,-7.719018849205895,-7.469769302892904,2.1019872685714143,-6.6550188492074085
3.4083333,-7.649018849206186,-7.58530977927064,2.003777207393641,-6.895018849206826
3.4090278,-7.9490188492090965,-7.69949709120574,1.9072492468276425,-7.243018849207147
3.4097222,-7.899018849206186,-7.812469922469452,1.8086865658672753,-7.5610188492071755
3.4104167,-6.979018849207932,-7.912881779189079,1.7116095117165406,-7.639018849207059
3.4111111,-6.559018849206041,-8.030571985102858,1.624703228107296,-7.4070188492070885
3.4118056,-7.079018849206477,-8.170255992338548,1.5428660073341625,-7.293018849207146
3.4125,-8.019018849208805,-8.318634461253367,1.4566471587687562,-7.307018849207088
3.4131944,-9.019018849208805,-8.441555646575798,1.3618904986889804,-7.531018849207612
3.4138889,-8.669018849206623,-8.602131645923274,1.2580814052100024,-7.86901884920735
3.4145833,-8.86901884920735,-8.756031220346694,1.1588104026658361,-8.331018849207613
3.4152778,-9.049018849207641,-8.904296056539057,1.0585321101471044,-8.725018849207846
3.4159722,-9.639018849207787,-9.063027162659354,0.9574566005535569,-9.049018849207641
3.4166667,-9.569018849208078,-9.20320438426503,0.8514918460559435,-9.159018849207495
3.4173611,-10.759018849206768,-9.348087998840057,0.7472867391033033,-9.577018849207525
3.4180556,-10.519018849208805,-9.501370094039864,0.6322236832202026,-9.907018849207816
3.41875,-9.639018849207787,-9.644439954423929,0.5207112578959125,-10.025018849207845
3.4194444,-9.549018849207641,-9.786799471929065,0.41911395682487557,-10.007018849207816
3.4201389,-9.969018849205895,-9.943936049664497,0.3194326287645504,-10.087018849207379
3.4208333,-9.769018849208805,-10.121317632482965,0.21654811398484597,-9.889018849207787
3.4215278,-10.319018849208078,-10.295721315569738,0.11669244435290944,-9.849018849207642
3.4222222,-10.199018849209097,-10.516128773791296,0.012335331417299561,-9.961018849207903
3.4229167,-9.949018849209097,-10.71418658928159,-0.0897782103889644,-10.041018849208195
3.4236111,-10.009018849206768,-10.899856282464503,-0.1883706167771657,-10.04901884920837
3.4243056,-10.199018849209097,-11.078943812576739,-0.28657709910146173,-10.135018849208427
3.425,-10.55901884920604,-11.260977957738842,-0.3857015166025381,-10.18301884920802
3.4256944,-10.759018849206768,-11.439295634166648,-0.48743468992857314,-10.295018849207555
3.4263889,-9.879018849209388,-11.618728490073595,-0.5901505315213551,-10.281018849207612
3.4270833,-11.839018849208514,-11.784435847217027,-0.6830392146982354,-10.647018849207962
3.4277778,-11.739018849206332,-11.933839428351835,-0.7945990110433382,-10.95501884920741
3.4284722,-13.389018849207787,-12.079597411917161,-0.9040432094249681,-11.521018849207758
3.4291667,-14.18901884920706,-12.219458174692432,-1.0288929658227963,-12.207018849207817
3.4298611,-14.789018849209242,-12.353694452689144,-1.160494224656639,-13.189018849207788
3.4305556,-13.079018849206477,-12.473391014578329,-1.296779470902165,-13.43701884920738
3.43125,-11.159018849208223,-12.581194154115579,-1.414601864685208,-13.321018849207757
3.4319444,-11.319018849208078,-12.68299101341317,-1.5120460345304383,-12.907018849207816
3.4326389,-12.299018849207641,-12.771872717117528,-1.6101157626772147,-12.529018849207933
3.4333333,-14.319018849208078,-12.849127646493935,-1.7170047935425188,-12.4350188492077
3.4340278,-15.569018849208078,-12.903449272831317,-1.8430249340991744,-12.93301884920802
3.4347222,-14.359018849208951,-12.942444609258153,-1.9802848732502634,-13.573018849208164
3.4354167,-14.17901884920866,-12.968494175379849,-2.10407221300985,-14.145018849208281
3.4361111,-12.86901884920735,-12.996308296597794,-2.2248216793718383,-14.259018849208223
3.4368056,-12.859018849208951,-13.034603048403078,-2.3312636510701936,-13.967018849208397
3.4375,-12.18901884920706,-13.07340916202417,-2.436541203051581,-13.291018849208195
3.4381944,-12.299018849207641,-13.115605643808262,-2.5340659795131355,-12.879018849207933
3.4388889,-12.18901884920706,-13.152223111380222,-2.6317155082100805,-12.481018849207612
3.4395833,-12.409018849208223,-13.17375038061199,-2.7272885416200503,-12.389018849207787
3.4402778,-13.019018849208805,-13.165882807446947,-2.824105844695932,-12.421018849207758
3.4409722,-14.979018849207932,-13.142526287328897,-2.926054974741061,-12.979018849207932
3.4416667,-15.42901884920866,-13.126494344328773,-3.0465846134857295,-13.605018849208136
3.4423611,-15.069018849208078,-13.12156974507274,-3.1704089558429587,-14.181018849208339
3.4430556,-14.289018849209242,-13.133599113058041,-3.2893950547766098,-14.557018849208543
3.44375,-13.969018849205895,-13.129936241916548,-3.399391292720936,-14.747018849207961
3.4444444,-14.149018849206186,-13.106721027191224,-3.505087568285785,-14.581018849207613
3.4451389,-14.979018849207932,-13.071795233640987,-3.6115268810949894,-14.491018849207467
3.4458333,-14.799018849207641,-13.040880724714398,-3.7252018007761185,-14.43701884920738
3.4465278,-14.069018849208078,-13.005571854021492,-3.8359399712604336,-14.393018849207147
3.4472222,-14.139018849207787,-12.976136289105776,-3.9382707600399103,-14.427018849207524
3.4479167,-15.079018849206477,-12.940897357445637,-4.040278240931589,-14.613018849207583
3.4486111,-14.359018849208951,-12.906438270760283,-4.150665647014338,-14.489018849207786
3.4493056,-14.249018849208369,-12.860531466487584,-4.252749179036284,-14.379018849207933
3.45,-14.159018849208223,-12.812282534798308,-4.352711875738005,-14.397018849207962
3.4506944,-12.999018849208369,-12.777201570391188,-4.450774945472707,-14.169018849208078
3.4513889,-13.889018849207787,-12.74215524051547,-4.536257384510064,-13.931018849208339
3.4520833,-13.379018849209388,-12.704162732526814,-4.629784999157041,-13.735018849208426
3.4527778,-12.529018849207205,-12.690323834073858,-4.717277337657564,-13.391018849208194
3.4534722,-12.729018849207932,-12.674606194348737,-4.795394752773061,-13.105018849208136
3.4541667,-12.779018849207205,-12.660072915778155,-4.874730993737409,-13.061018849207903
3.4548611,-12.479018849207932,-12.640930360745937,-4.953773872292107,-12.779018849207933
3.4555556,-11.789018849209242,-12.63704342836333,-5.029026322061266,-12.461018849207903
3.45625,-12.18901884920706,-12.627299182094058,-5.096626247332745,-12.393018849207873
3.4569444,-10.639018849207787,-12.64553031588703,-5.167550173351488,-11.975018849207846
3.4576389,-11.419018849206623,-12.660423892623365,-5.222264860110052,-11.703018849207728
3.4583333,-11.639018849207787,-12.686165330844881,-5.2842324000010175,-11.535018849207699
3.4590278,-11.579018849206477,-12.721853550152225,-5.347780264493085,-11.493018849207147
3.4597222,-10.829018849206477,-12.75968552752475,-5.41009265034022,-11.22101884920703
3.4604167,-10.699018849209097,-12.80148381414947,-5.464281912328882,-11.233018849207292
3.4611111,-10.399018849206186,-12.858097640580644,-5.516629281697685,-11.029018849207205
3.4618056,-10.749018849208369,-12.896467283370171,-5.56545317737277,-10.851018849207321
3.4625,-11.089018849208514,-12.950546438858513,-5.617288834091125,-10.753018849207729
3.4631944,-11.269018849208805,-12.997811942107813,-5.6720061342423,-10.841018849208194
3.4638889,-11.449018849209097,-13.069961875547762,-5.727976261391965,-10.991018849208194
3.4645833,-11.299018849207641,-13.156616686659886,-5.785186687270136,-11.171018849208485
3.4652778,-11.249018849208369,-13.256656913983583,-5.840325008889511,-11.271018849208485
3.4659722,-10.919018849206623,-13.322506392135242,-5.894411947292699,-11.237018849208107
3.4666667,-10.899018849206186,-13.364683211758953,-5.9446580163118385,-11.163018849207583
3.4673611,-11.599018849206914,-13.410358381217636,-5.994201624640781,-11.193018849207146
3.4680556,-11.199018849209097,-13.464339662840908,-6.050249796886442,-11.173018849207438
3.46875,-11.93901884920706,-13.55453296372439,-6.101737487409668,-11.311018849207176
3.4694444,-12.93901884920706,-13.645818053398415,-6.160110301027642,-11.715018849207263
3.4701389,-13.419018849206623,-13.706307888789727,-6.227899386509437,-12.21901884920735
3.4708333,-13.609018849208951,-13.753577178825541,-6.299810581136409,-12.621018849207758
3.4715278,-12.989018849206332,-13.775741327279226,-6.372902663817134,-12.979018849207204
3.4722222,-12.18901884920706,-13.786841359612577,-6.439063825671027,-13.029018849207205
3.4729167,-11.339018849208514,-13.773568818766233,-6.496563375906387,-12.709018849207496
3.4736111,-12.129018849209388,-13.734290696779272,-6.544987930639408,-12.45101884920805
3.4743056,-13.129018849209388,-13.690925000986367,-6.600828239825108,-12.355018849208136
3.475,-14.529018849207205,-13.651218943001918,-6.6661101459189505,-12.66301884920831
3.4756944,-15.129018849209388,-13.655876020360129,-6.744739232951833,-13.251018849208776
3.4763889,-14.509018849206768,-13.71838141653081,-6.828582029114409,-13.885018849208427
3.4770833,-13.749018849208369,-13.794674094342296,-6.905386397315333,-14.209018849208224
3.4777778,-13.449018849209097,-13.847176257179928,-6.973822721834263,-14.273018849208166
3.4784722,-14.209018849207496,-13.849139531177268,-7.038574683108011,-14.209018849208224
3.4791667,-15.709018849207496,-13.84530208918064,-7.110279124769005,-14.325018849207845
3.4798611,-16.43901884920706,-13.846698889054785,-7.1962665220133895,-14.711018849207903
3.4805556,-15.149018849206186,-13.8918221489536,-7.288694045285326,-14.991018849207467
3.48125,-14.759018849206768,-13.95534447205968,-7.367297293324535,-15.253018849207
3.4819444,-14.579018849206477,-14.0029469119153,-7.441214508883357,-15.327018849206798
3.4826389,-15.709018849207496,-14.039652407707578,-7.512592552286588,-15.327018849206798
3.4833333,-16.639018849207787,-14.085734714967431,-7.594556815255796,-15.367018849206943
3.4840278,-17.129018849209388,-14.114948869392604,-7.685001435595316,-15.763018849207583
3.4847222,-17.579018849206477,-14.161638082003174,-7.779441609731457,-16.327018849207526
3.4854167,-16.959018849207496,-14.222548367206455,-7.877437382126207,-16.803018849207728
3.4861111,-17.659018849208223,-14.276372438934027,-7.968253196797019,-17.193018849207874
3.4868056,-17.959018849207496,-14.341848132134404,-8.065160853321132,-17.457018849207817
3.4875,-17.73901884920633,-14.392660368697879,-8.164099433279995,-17.579018849207205
3.4881944,-17.86901884920735,-14.429398168691465,-8.25984862743926,-17.63701884920738
3.4888889,-17.04901884920764,-14.45691022086756,-8.35594032965694,-17.65501884920741
3.4895833,-17.319018849208078,-14.475904508645858,-8.442871114852448,-17.58701884920738
3.4902778,-16.74901884920837,-14.481686348965807,-8.531632592196004,-17.345018849207555
3.4909722,-16.959018849207496,-14.46922686029851,-8.613806454766127,-17.189018849207788
3.4916667,-15.589018849208514,-14.457427728929078,-8.69725857871054,-16.73301884920802
3.4923611,-15.599018849206914,-14.38815450063538,-8.76617618141552,-16.443018849207874
3.4930556,-14.43901884920706,-14.311705545060194,-8.834504608093434,-15.867018849207671
3.49375,-13.529018849207205,-14.237152749974873,-8.89054975050457,-15.223018849207438
3.4944444,-13.219018849205895,-14.175816771716836,-8.936934441491596,-14.475018849207117
3.4951389,-12.949018849209097,-14.106179866278683,-8.97975528556874,-13.947018849207234
3.4958333,-11.739018849206332,-14.021558792520844,-9.019447921205144,-13.175018849207117
3.4965278,-11.569018849208078,-13.906895889337289,-9.046643630485155,-12.601018849207321
3.4972222,-12.019018849208805,-13.781881048047357,-9.071867382672385,-12.299018849207641
3.4979167,-12.039018849209242,-13.659969419991373,-9.101338897337751,-12.06301884920831
3.4986111,-11.739018849206332,-13.548903789156487,-9.130715696856464,-11.821018849207757
3.4993056,-11.379018849209388,-13.436066641364075,-9.156798728379963,-11.749018849208369
3.5,-10.92901884920866,-13.321449703942179,-9.179020929588258,-11.621018849208486
3.5006944,-11.319018849208078,-13.192261154019265,-9.196520908784462,-11.48101884920834
3.5013889,-10.599018849206914,-13.04518152372616,-9.217745888188698,-11.193018849207874
3.5020833,-9.979018849207932,-12.892988712211991,-9.23155861779888,-10.841018849208194
3.5027778,-9.879018849209388,-12.751420545686603,-9.23903322011297,-10.541018849208195
3.5034722,-9.049018849207641,-12.616644475846643,-9.245433076403934,-10.165018849207991
3.5041667,-9.989018849206332,-12.487900028586381,-9.24346893413197,-9.899018849207641
3.5048611,-10.709018849207496,-12.382643328159057,-9.250924433282714,-9.921018849207758
3.5055556,-11.279018849207205,-12.2789061194867,-9.265505377441961,-10.181018849207613
3.50625,-11.489018849206332,-12.173873363783942,-9.285640512159613,-10.503018849207
3.5069444,-12.029018849207205,-12.050196656307358,-9.30767429553008,-11.099018849206914
3.5076389,-12.839018849208514,-11.913254398974827,-9.334887741066852,-11.669018849207351
3.5083333,-14.639018849207787,-11.749529162373523,-9.369929052148269,-12.45501884920741
3.5090278,-14.839018849208514,-11.59641088938122,-9.422619950118863,-13.16701884920767
3.5097222,-14.859018849208951,-11.463538349700105,-9.47678393910976,-13.841018849208194
3.5104167,-12.449018849209097,-11.375048083197726,-9.530606288210752,-13.925018849208573
3.5111111,-10.389018849207787,-11.310677898606473,-9.559790413820735,-13.435018849208427
3.5118056,-9.779018849207205,-11.213463109166373,-9.568082698174607,-12.46301884920831
3.5125,-10.92901884920866,-11.097610601585504,-9.570192059684931,-11.681018849208339
3.5131944,-13.599018849206914,-10.96582329664145,-9.58378032758017,-11.429018849207932
3.5138889,-13.80901884920604,-10.85513013994715,-9.623932712796439,-11.70101884920732
3.5145833,-13.779018849207205,-10.77691333768441,-9.665783574160535,-12.379018849207204
3.5152778,-11.759018849206768,-10.711724071184953,-9.706915926911002,-12.775018849207118
3.5159722,-10.299018849207641,-10.638100699138972,-9.72743695613396,-12.649018849206914
3.5166667,-10.499018849208369,-10.553777907636512,-9.733152775064697,-12.029018849207205
3.5173611,-11.17901884920866,-10.470508250573701,-9.740811435806133,-11.503018849207729
3.5180556,-11.469018849205895,-10.403234503781551,-9.755193509940158,-11.041018849207466
3.51875,-11.919018849206623,-10.360108424183306,-9.772331763332815,-11.073018849207438
3.5194444,-10.589018849208514,-10.32045811934699,-9.793798634191553,-11.131018849207612
3.5201389,-9.36901884920735,-10.292504265709182,-9.801750836341723,-10.905018849207408
3.5208333,-8.349018849206914,-10.262114081059611,-9.79742351647038,-10.33901884920706
3.5215278,-8.049018849207641,-10.252960748250615,-9.782939469797745,-9.655018849207408
3.5222222,-8.139018849207787,-10.257814301567118,-9.765600263591843,-8.899018849207641
3.5229167,-7.779018849207205,-10.277231544262238,-9.749334449448002,-8.337018849207379
3.5236111,-8.11901884920735,-10.299303586417896,-9.729631293445594,-8.087018849207379
3.5243056,-8.30901884920604,-10.319623628130767,-9.713525169003212,-8.079018849207205
3.525,-8.479018849207932,-10.358290591914496,-9.69948010580524,-8.165018849207263
3.5256944,-8.569018849208078,-10.39983149357749,-9.687275493239266,-8.251018849207322
3.5263889,-8.469018849205895,-10.452627307139402,-9.676092926798953,-8.389018849207059
3.5270833,-10.36901884920735,-10.503534679430022,-9.664022186023022,-8.83901884920706
3.5277778,-11.319018849208078,-10.554123320818396,-9.671072152654865,-9.441018849207467
3.5284722,-11.18901884920706,-10.59737520911401,-9.687551619620397,-9.983018849207292
3.5291667,-9.959018849207496,-10.638809469044842,-9.702566291916263,-10.261018849207176
3.5298611,-9.359018849208951,-10.669457096914364,-9.705130817489174,-10.439018849207788
3.5305556,-9.779018849207205,-10.709063008961888,-9.701669697806372,-10.321018849207757
3.53125,-11.109018849208951,-10.730680549356693,-9.702443189320379,-10.279018849207933
3.5319444,-11.86901884920735,-10.752239802369372,-9.716508945919266,-10.415018849207991
3.5326389,-11.779018849207205,-10.782904849456603,-9.738034044952148,-10.779018849207933
3.5333333,-10.989018849206332,-10.816672002870973,-9.758443892994698,-11.105018849207408
3.5340278,-11.029018849207205,-10.847468626222616,-9.770749642556813,-11.355018849207408
3.5347222,-10.729018849207932,-10.867805242408537,-9.783332334623317,-11.279018849207205
3.5354167,-11.399018849206186,-10.882529695436343,-9.792789199769164,-11.185018849206973
3.5361111,-12.05901884920604,-10.897197550571391,-9.808851496263534,-11.241018849206739
3.5368056,-12.18901884920706,-10.900317600440454,-9.83135316979296,-11.481018849206885
3.5375,-12.009018849206768,-10.895852862704556,-9.854929826587101,-11.677018849206798
3.5381944,-10.93901884920706,-10.890274372816753,-9.876470716813298,-11.719018849206623
3.5388889,-11.029018849207205,-10.867536147537887,-9.887096198137236,-11.645018849206826
3.5395833,-10.259018849206768,-10.853033687583148,-9.898515424647936,-11.285018849206972
3.5402778,-10.499018849208369,-10.84610858730612,-9.902120458893524,-10.947018849207234
3.5409722,-10.699018849209097,-10.827542847236927,-9.908089442796673,-10.6850188492077
3.5416667,-11.279018849207205,-10.81264434767823,-9.915998736860796,-10.753018849207729
3.5423611,-11.279018849207205,-10.816305500201215,-9.92962893798426,-10.803018849207728
3.5430556,-12.099018849206914,-10.830964674856554,-9.943122837096489,-11.171018849207758
3.54375,-12.079018849206477,-10.868982729089131,-9.964681797217592,-11.487018849207379
3.5444444,-11.68901884920706,-10.903290577349702,-9.985825167737481,-11.685018849206973
3.5451389,-10.099018849206914,-10.944273597981866,-10.002857104552177,-11.449018849206913
3.5458333,-9.049018849207641,-10.959949990863912,-10.003818721998725,-11.003018849207
3.5465278,-10.649018849206186,-10.941931033628398,-9.994270723270814,-10.713018849206856
3.5472222,-11.199018849209097,-10.913593112457667,-10.000818204530168,-10.53701884920738
3.5479167,-12.049018849207641,-10.899116868716824,-10.012800210976957,-10.609018849207496
3.5486111,-11.509018849206768,-10.924348809386592,-10.033162397359265,-10.891018849207466
3.5493056,-11.009018849206768,-10.957030378514368,-10.04792096187774,-11.283018849207291
3.55,-11.149018849206186,-11.001950346239274,-10.05753194075103,-11.383018849207293
3.5506944,-10.67901884920866,-11.023406249111094,-10.068446809835581,-11.279018849207205
3.5513889,-11.18901884920706,-11.02856423092871,-10.074552530229312,-11.107018849207089
3.5520833,-11.11901884920735,-11.043638816057125,-10.085697193419088,-11.029018849207205
3.5527778,-11.419018849206623,-11.069828871955941,-10.096030409976972,-11.111018849207175
3.5534722,-11.079018849206477,-11.102452037185053,-10.10926029436927,-11.097018849207235
3.5541667,-11.789018849209242,-11.148603496991203,-10.118957879917641,-11.31901884920735
3.5548611,-12.009018849206768,-11.181527100031118,-10.135658489610556,-11.483018849207292
3.5555556,-12.129018849209388,-11.187503493787016,-10.154392093206518,-11.6850188492077
3.55625,-11.989018849206332,-11.184060431034137,-10.174138360766545,-11.799018849207641
3.5569444,-11.989018849206332,-11.167090471902323,-10.192287165650942,-11.981018849207612
3.5576389,-11.419018849206623,-11.15132820635538,-10.210254482486496,-11.907018849207088
3.5583333,-12.009018849206768,-11.119132423670354,-10.222342126153698,-11.907018849207088
3.5590278,-11.949018849209097,-11.079648183984272,-10.24020889338423,-11.87101884920703
3.5597222,-11.589018849208514,-11.03616905937279,-10.257296992942477,-11.791018849207466
3.5604167,-11.399018849206186,-10.990632049361139,-10.270614211505137,-11.673018849207438
3.5611111,-11.409018849208223,-10.92982307525985,-10.281898257882148,-11.671018849207758
3.5618056,-10.639018849207787,-10.861688125842548,-10.293169463795408,-11.397018849207962
3.5625,-11.069018849208078,-10.815597458523397,-10.296627957649532,-11.221018849207757
3.5631944,-10.759018849206768,-10.77750192081432,-10.304351866565117,-11.055018849207409
3.5638889,-10.18901884920706,-10.731594621346531,-10.308898536391535,-10.813018849207584
3.5645833,-10.769018849208805,-10.657981619269634,-10.30769973951969,-10.6850188492077
3.5652778,-10.029018849207205,-10.57640226715974,-10.31231293061658,-10.563018849207584
3.5659722,-10.05901884920604,-10.495647881041524,-10.309479989802487,-10.361018849207175
3.5666667,-9.849018849206914,-10.434668064613328,-10.30697537839652,-10.179018849207205
3.5673611,-9.639018849207787,-10.384510534297197,-10.302395813104626,-10.06901884920735
3.5680556,-9.409018849208223,-10.337176664987949,-10.295762043465658,-9.797018849207234
3.56875,-9.239018849206332,-10.277011998035807,-10.286894611523083,-9.639018849207059
3.5694444,-9.489018849206332,-10.222654368098073,-10.276415853899914,-9.525018849207118
3.5701389,-9.289018849209242,-10.169942009483613,-10.26854188385298,-9.413018849207583
3.5708333,-9.55901884920604,-10.130113725684382,-10.258746653506542,-9.397018849207234
3.5715278,-9.489018849206332,-10.098323769989788,-10.251749375463536,-9.413018849206855
3.5722222,-9.169018849206623,-10.070086985146268,-10.244122070200964,-9.399018849206914
3.5729167,-8.86901884920735,-10.043735874307021,-10.23337103799102,-9.275018849207118
3.5736111,-8.859018849208951,-9.999172388832276,-10.219727516103182,-9.18901884920706
3.5743056,-8.919018849206623,-9.954732789532581,-10.20612042943424,-9.061018849207176
3.575,-8.889018849207787,-9.900056836500394,-10.193249413631964,-8.941018849207467
3.5756944,-10.129018849209388,-9.851535197928778,-10.180207107987723,-9.13301884920802
3.5763889,-10.079018849206477,-9.796625367139919,-10.17969522539994,-9.375018849207844
3.5770833,-9.359018849208951,-9.74463581867055,-10.178688461638004,-9.475018849207846
3.5777778,-9.459018849207496,-9.69093438056557,-10.170491765513713,-9.58301884920802
3.5784722,-9.879018849209388,-9.661314952603373,-10.163377036350651,-9.78101884920834
3.5791667,-10.68901884920706,-9.639068456109044,-10.16053345447924,-9.893018849207873
3.5798611,-10.67901884920866,-9.618656832422433,-10.165818308426516,-10.013018849208311
3.5805556,-10.259018849206768,-9.56909519664724,-10.170950313834338,-10.193018849207874
3.58125,-10.529018849207205,-9.507494259854532,-10.171830999188062,-10.407018849207816
3.5819444,-10.55901884920604,-9.462787779497779,-10.175402877688253,-10.543018849207147
